Time,W,Wh
2021/4/6 9:00,258.06,258.06
2021/4/6 10:00,231.66,231.66
2021/4/6 11:00,205.26,205.26
2021/4/6 12:00,225.06,225.06
2021/4/6 13:00,225.06,225.06
2021/4/6 14:00,205.26,205.26
2021/4/6 15:00,204.6,204.6
2021/4/6 16:00,211.2,211.2
2021/4/6 17:00,218.46,218.46
2021/4/6 18:00,245.52,245.52
2021/4/6 19:00,357.72,357.72
2021/4/6 20:00,362.34,362.34
2021/4/6 21:00,335.94,335.94
2021/4/6 22:00,289.08,289.08
2021/4/6 23:00,209.88,209.88
2021/4/7 0:00,130.41,130.41
2021/4/7 1:00,111.51,111.51
2021/4/7 2:00,92.61,92.61
2021/4/7 3:00,98.91,98.91
2021/4/7 4:00,98.91,98.91
2021/4/7 5:00,105.21,105.21
2021/4/7 6:00,143.64,143.64
2021/4/7 7:00,207.9,207.9
2021/4/7 8:00,240.03,240.03
2021/4/7 9:00,246.33,246.33
2021/4/7 10:00,221.13,221.13
2021/4/7 11:00,195.93,195.93
2021/4/7 12:00,214.83,214.83
2021/4/7 13:00,214.83,214.83
2021/4/7 14:00,195.93,195.93
2021/4/7 15:00,195.3,195.3
2021/4/7 16:00,201.6,201.6
2021/4/7 17:00,208.53,208.53
2021/4/7 18:00,234.36,234.36
2021/4/7 19:00,341.46,341.46
2021/4/7 20:00,345.87,345.87
2021/4/7 21:00,320.67,320.67
2021/4/7 22:00,275.94,275.94
2021/4/7 23:00,200.34,200.34
2021/4/8 0:00,120.06,120.06
2021/4/8 1:00,102.66,102.66
2021/4/8 2:00,85.26,85.26
2021/4/8 3:00,91.06,91.06
2021/4/8 4:00,91.06,91.06
2021/4/8 5:00,96.86,96.86
2021/4/8 6:00,132.24,132.24
2021/4/8 7:00,191.4,191.4
2021/4/8 8:00,220.98,220.98
2021/4/8 9:00,226.78,226.78
2021/4/8 10:00,203.58,203.58
2021/4/8 11:00,180.38,180.38
2021/4/8 12:00,197.78,197.78
2021/4/8 13:00,197.78,197.78
2021/4/8 14:00,180.38,180.38
2021/4/8 15:00,179.8,179.8
2021/4/8 16:00,185.6,185.6
2021/4/8 17:00,191.98,191.98
2021/4/8 18:00,215.76,215.76
2021/4/8 19:00,314.36,314.36
2021/4/8 20:00,318.42,318.42
2021/4/8 21:00,295.22,295.22
2021/4/8 22:00,254.04,254.04
2021/4/8 23:00,184.44,184.44
2021/4/9 0:00,165.6,165.6
2021/4/9 1:00,141.6,141.6
2021/4/9 2:00,117.6,117.6
2021/4/9 3:00,125.6,125.6
2021/4/9 4:00,125.6,125.6
2021/4/9 5:00,133.6,133.6
2021/4/9 6:00,182.4,182.4
2021/4/9 7:00,264,264
2021/4/9 8:00,304.8,304.8
2021/4/9 9:00,312.8,312.8
2021/4/9 10:00,280.8,280.8
2021/4/9 11:00,248.8,248.8
2021/4/9 12:00,272.8,272.8
2021/4/9 13:00,272.8,272.8
2021/4/9 14:00,248.8,248.8
2021/4/9 15:00,248,248
2021/4/9 16:00,256,256
2021/4/9 17:00,264.8,264.8
2021/4/9 18:00,297.6,297.6
2021/4/9 19:00,433.6,433.6
2021/4/9 20:00,439.2,439.2
2021/4/9 21:00,407.2,407.2
2021/4/9 22:00,350.4,350.4
2021/4/9 23:00,254.4,254.4
2021/4/10 0:00,140.76,140.76
2021/4/10 1:00,120.36,120.36
2021/4/10 2:00,99.96,99.96
2021/4/10 3:00,106.76,106.76
2021/4/10 4:00,106.76,106.76
2021/4/10 5:00,113.56,113.56
2021/4/10 6:00,155.04,155.04
2021/4/10 7:00,224.4,224.4
2021/4/10 8:00,259.08,259.08
2021/4/10 9:00,265.88,265.88
2021/4/10 10:00,238.68,238.68
2021/4/10 11:00,211.48,211.48
2021/4/10 12:00,231.88,231.88
2021/4/10 13:00,231.88,231.88
2021/4/10 14:00,211.48,211.48
2021/4/10 15:00,210.8,210.8
2021/4/10 16:00,217.6,217.6
2021/4/10 17:00,225.08,225.08
2021/4/10 18:00,252.96,252.96
2021/4/10 19:00,368.56,368.56
2021/4/10 20:00,373.32,373.32
2021/4/10 21:00,346.12,346.12
2021/4/10 22:00,297.84,297.84
2021/4/10 23:00,216.24,216.24
2021/4/11 0:00,136.62,136.62
2021/4/11 1:00,116.82,116.82
2021/4/11 2:00,97.02,97.02
2021/4/11 3:00,103.62,103.62
2021/4/11 4:00,103.62,103.62
2021/4/11 5:00,110.22,110.22
2021/4/11 6:00,150.48,150.48
2021/4/11 7:00,217.8,217.8
2021/4/11 8:00,251.46,251.46
2021/4/11 9:00,258.06,258.06
2021/4/11 10:00,231.66,231.66
2021/4/11 11:00,205.26,205.26
2021/4/11 12:00,225.06,225.06
2021/4/11 13:00,225.06,225.06
2021/4/11 14:00,205.26,205.26
2021/4/11 15:00,204.6,204.6
2021/4/11 16:00,211.2,211.2
2021/4/11 17:00,218.46,218.46
2021/4/11 18:00,245.52,245.52
2021/4/11 19:00,357.72,357.72
2021/4/11 20:00,362.34,362.34
2021/4/11 21:00,335.94,335.94
2021/4/11 22:00,289.08,289.08
2021/4/11 23:00,209.88,209.88
2021/4/12 0:00,130.41,130.41
2021/4/12 1:00,111.51,111.51
2021/4/12 2:00,92.61,92.61
2021/4/12 3:00,98.91,98.91
2021/4/12 4:00,98.91,98.91
2021/4/12 5:00,105.21,105.21
2021/4/12 6:00,143.64,143.64
2021/4/12 7:00,207.9,207.9
2021/4/12 8:00,240.03,240.03
2021/4/12 9:00,246.33,246.33
2021/4/12 10:00,221.13,221.13
2021/4/12 11:00,195.93,195.93
2021/4/12 12:00,214.83,214.83
2021/4/12 13:00,214.83,214.83
2021/4/12 14:00,195.93,195.93
2021/4/12 15:00,195.3,195.3
2021/4/12 16:00,201.6,201.6
2021/4/12 17:00,208.53,208.53
2021/4/12 18:00,234.36,234.36
2021/4/12 19:00,341.46,341.46
2021/4/12 20:00,345.87,345.87
2021/4/12 21:00,320.67,320.67
2021/4/12 22:00,275.94,275.94
2021/4/12 23:00,200.34,200.34
2021/4/13 0:00,120.06,120.06
2021/4/13 1:00,102.66,102.66
2021/4/13 2:00,85.26,85.26
2021/4/13 3:00,91.06,91.06
2021/4/13 4:00,91.06,91.06
2021/4/13 5:00,96.86,96.86
2021/4/13 6:00,132.24,132.24
2021/4/13 7:00,191.4,191.4
2021/4/13 8:00,220.98,220.98
2021/4/13 9:00,226.78,226.78
2021/4/13 10:00,203.58,203.58
2021/4/13 11:00,180.38,180.38
2021/4/13 12:00,197.78,197.78
2021/4/13 13:00,197.78,197.78
2021/4/13 14:00,180.38,180.38
2021/4/13 15:00,179.8,179.8
2021/4/13 16:00,185.6,185.6
2021/4/13 17:00,191.98,191.98
2021/4/13 18:00,215.76,215.76
2021/4/13 19:00,314.36,314.36
2021/4/13 20:00,318.42,318.42
2021/4/13 21:00,295.22,295.22
2021/4/13 22:00,254.04,254.04
2021/4/13 23:00,184.44,184.44
2021/4/14 0:00,165.6,165.6
2021/4/14 1:00,141.6,141.6
2021/4/14 2:00,117.6,117.6
2021/4/14 3:00,125.6,125.6
2021/4/14 4:00,125.6,125.6
2021/4/14 5:00,133.6,133.6
2021/4/14 6:00,182.4,182.4
2021/4/14 7:00,264,264
2021/4/14 8:00,304.8,304.8
2021/4/14 9:00,312.8,312.8
2021/4/14 10:00,280.8,280.8
2021/4/14 11:00,248.8,248.8
2021/4/14 12:00,272.8,272.8
2021/4/14 13:00,272.8,272.8
2021/4/14 14:00,248.8,248.8
2021/4/14 15:00,248,248
2021/4/14 16:00,256,256
2021/4/14 17:00,264.8,264.8
2021/4/14 18:00,297.6,297.6
2021/4/14 19:00,433.6,433.6
2021/4/14 20:00,439.2,439.2
2021/4/14 21:00,407.2,407.2
2021/4/14 22:00,350.4,350.4
2021/4/14 23:00,254.4,254.4
2021/4/15 0:00,140.76,140.76
2021/4/15 1:00,120.36,120.36
2021/4/15 2:00,99.96,99.96
2021/4/15 3:00,106.76,106.76
2021/4/15 4:00,106.76,106.76
2021/4/15 5:00,113.56,113.56
2021/4/15 6:00,155.04,155.04
2021/4/15 7:00,224.4,224.4
2021/4/15 8:00,259.08,259.08
2021/4/15 9:00,265.88,265.88
2021/4/15 10:00,238.68,238.68
2021/4/15 11:00,211.48,211.48
2021/4/15 12:00,231.88,231.88
2021/4/15 13:00,231.88,231.88
2021/4/15 14:00,211.48,211.48
2021/4/15 15:00,210.8,210.8
2021/4/15 16:00,217.6,217.6
2021/4/15 17:00,225.08,225.08
2021/4/15 18:00,252.96,252.96
2021/4/15 19:00,368.56,368.56
2021/4/15 20:00,373.32,373.32
2021/4/15 21:00,346.12,346.12
2021/4/15 22:00,297.84,297.84
2021/4/15 23:00,216.24,216.24
2021/4/16 0:00,136.62,136.62
2021/4/16 1:00,116.82,116.82
2021/4/16 2:00,97.02,97.02
2021/4/16 3:00,103.62,103.62
2021/4/16 4:00,103.62,103.62
2021/4/16 5:00,110.22,110.22
2021/4/16 6:00,150.48,150.48
2021/4/16 7:00,217.8,217.8
2021/4/16 8:00,251.46,251.46
2021/4/16 9:00,258.06,258.06
2021/4/16 10:00,231.66,231.66
2021/4/16 11:00,205.26,205.26
2021/4/16 12:00,225.06,225.06
2021/4/16 13:00,225.06,225.06
2021/4/16 14:00,205.26,205.26
2021/4/16 15:00,204.6,204.6
2021/4/16 16:00,211.2,211.2
2021/4/16 17:00,218.46,218.46
2021/4/16 18:00,245.52,245.52
2021/4/16 19:00,357.72,357.72
2021/4/16 20:00,362.34,362.34
2021/4/16 21:00,335.94,335.94
2021/4/16 22:00,289.08,289.08
2021/4/16 23:00,209.88,209.88
2021/4/17 0:00,130.41,130.41
2021/4/17 1:00,111.51,111.51
2021/4/17 2:00,92.61,92.61
2021/4/17 3:00,98.91,98.91
2021/4/17 4:00,98.91,98.91
2021/4/17 5:00,105.21,105.21
2021/4/17 6:00,143.64,143.64
2021/4/17 7:00,207.9,207.9
2021/4/17 8:00,240.03,240.03
2021/4/17 9:00,246.33,246.33
2021/4/17 10:00,221.13,221.13
2021/4/17 11:00,195.93,195.93
2021/4/17 12:00,214.83,214.83
2021/4/17 13:00,214.83,214.83
2021/4/17 14:00,195.93,195.93
2021/4/17 15:00,195.3,195.3
2021/4/17 16:00,201.6,201.6
2021/4/17 17:00,208.53,208.53
2021/4/17 18:00,234.36,234.36
2021/4/17 19:00,341.46,341.46
2021/4/17 20:00,345.87,345.87
2021/4/17 21:00,320.67,320.67
2021/4/17 22:00,275.94,275.94
2021/4/17 23:00,200.34,200.34
2021/4/18 0:00,120.06,120.06
2021/4/18 1:00,102.66,102.66
2021/4/18 2:00,85.26,85.26
2021/4/18 3:00,91.06,91.06
2021/4/18 4:00,91.06,91.06
2021/4/18 5:00,96.86,96.86
2021/4/18 6:00,132.24,132.24
2021/4/18 7:00,191.4,191.4
2021/4/18 8:00,220.98,220.98
2021/4/18 9:00,226.78,226.78
2021/4/18 10:00,203.58,203.58
2021/4/18 11:00,180.38,180.38
2021/4/18 12:00,197.78,197.78
2021/4/18 13:00,197.78,197.78
2021/4/18 14:00,180.38,180.38
2021/4/18 15:00,179.8,179.8
2021/4/18 16:00,185.6,185.6
2021/4/18 17:00,191.98,191.98
2021/4/18 18:00,215.76,215.76
2021/4/18 19:00,314.36,314.36
2021/4/18 20:00,318.42,318.42
2021/4/18 21:00,295.22,295.22
2021/4/18 22:00,254.04,254.04
2021/4/18 23:00,184.44,184.44
2021/4/19 0:00,165.6,165.6
2021/4/19 1:00,141.6,141.6
2021/4/19 2:00,117.6,117.6
2021/4/19 3:00,125.6,125.6
2021/4/19 4:00,125.6,125.6
2021/4/19 5:00,133.6,133.6
2021/4/19 6:00,182.4,182.4
2021/4/19 7:00,264,264
2021/4/19 8:00,304.8,304.8
2021/4/19 9:00,312.8,312.8
2021/4/19 10:00,280.8,280.8
2021/4/19 11:00,248.8,248.8
2021/4/19 12:00,272.8,272.8
2021/4/19 13:00,272.8,272.8
2021/4/19 14:00,248.8,248.8
2021/4/19 15:00,248,248
2021/4/19 16:00,256,256
2021/4/19 17:00,264.8,264.8
2021/4/19 18:00,297.6,297.6
2021/4/19 19:00,433.6,433.6
2021/4/19 20:00,439.2,439.2
2021/4/19 21:00,407.2,407.2
2021/4/19 22:00,350.4,350.4
2021/4/19 23:00,254.4,254.4
2021/4/20 0:00,140.76,140.76
2021/4/20 1:00,120.36,120.36
2021/4/20 2:00,99.96,99.96
2021/4/20 3:00,106.76,106.76
2021/4/20 4:00,106.76,106.76
2021/4/20 5:00,113.56,113.56
2021/4/20 6:00,155.04,155.04
2021/4/20 7:00,224.4,224.4
2021/4/20 8:00,259.08,259.08
2021/4/20 9:00,265.88,265.88
2021/4/20 10:00,238.68,238.68
2021/4/20 11:00,211.48,211.48
2021/4/20 12:00,231.88,231.88
2021/4/20 13:00,231.88,231.88
2021/4/20 14:00,211.48,211.48
2021/4/20 15:00,210.8,210.8
2021/4/20 16:00,217.6,217.6
2021/4/20 17:00,225.08,225.08
2021/4/20 18:00,252.96,252.96
2021/4/20 19:00,368.56,368.56
2021/4/20 20:00,373.32,373.32
2021/4/20 21:00,346.12,346.12
2021/4/20 22:00,297.84,297.84
2021/4/20 23:00,216.24,216.24
2021/4/21 0:00,136.62,136.62
2021/4/21 1:00,116.82,116.82
2021/4/21 2:00,97.02,97.02
2021/4/21 3:00,103.62,103.62
2021/4/21 4:00,103.62,103.62
2021/4/21 5:00,110.22,110.22
2021/4/21 6:00,150.48,150.48
2021/4/21 7:00,217.8,217.8
2021/4/21 8:00,251.46,251.46
2021/4/21 9:00,258.06,258.06
2021/4/21 10:00,231.66,231.66
2021/4/21 11:00,205.26,205.26
2021/4/21 12:00,225.06,225.06
2021/4/21 13:00,225.06,225.06
2021/4/21 14:00,205.26,205.26
2021/4/21 15:00,204.6,204.6
2021/4/21 16:00,211.2,211.2
2021/4/21 17:00,218.46,218.46
2021/4/21 18:00,245.52,245.52
2021/4/21 19:00,357.72,357.72
2021/4/21 20:00,362.34,362.34
2021/4/21 21:00,335.94,335.94
2021/4/21 22:00,289.08,289.08
2021/4/21 23:00,209.88,209.88
2021/4/22 0:00,130.41,130.41
2021/4/22 1:00,111.51,111.51
2021/4/22 2:00,92.61,92.61
2021/4/22 3:00,98.91,98.91
2021/4/22 4:00,98.91,98.91
2021/4/22 5:00,105.21,105.21
2021/4/22 6:00,143.64,143.64
2021/4/22 7:00,207.9,207.9
2021/4/22 8:00,240.03,240.03
2021/4/22 9:00,246.33,246.33
2021/4/22 10:00,221.13,221.13
2021/4/22 11:00,195.93,195.93
2021/4/22 12:00,214.83,214.83
2021/4/22 13:00,214.83,214.83
2021/4/22 14:00,195.93,195.93
2021/4/22 15:00,195.3,195.3
2021/4/22 16:00,201.6,201.6
2021/4/22 17:00,208.53,208.53
2021/4/22 18:00,234.36,234.36
2021/4/22 19:00,341.46,341.46
2021/4/22 20:00,345.87,345.87
2021/4/22 21:00,320.67,320.67
2021/4/22 22:00,275.94,275.94
2021/4/22 23:00,200.34,200.34
2021/4/23 0:00,120.06,120.06
2021/4/23 1:00,102.66,102.66
2021/4/23 2:00,85.26,85.26
2021/4/23 3:00,91.06,91.06
2021/4/23 4:00,91.06,91.06
2021/4/23 5:00,96.86,96.86
2021/4/23 6:00,132.24,132.24
2021/4/23 7:00,191.4,191.4
2021/4/23 8:00,220.98,220.98
2021/4/23 9:00,226.78,226.78
2021/4/23 10:00,203.58,203.58
2021/4/23 11:00,180.38,180.38
2021/4/23 12:00,197.78,197.78
2021/4/23 13:00,197.78,197.78
2021/4/23 14:00,180.38,180.38
2021/4/23 15:00,179.8,179.8
2021/4/23 16:00,185.6,185.6
2021/4/23 17:00,191.98,191.98
2021/4/23 18:00,215.76,215.76
2021/4/23 19:00,314.36,314.36
2021/4/23 20:00,318.42,318.42
2021/4/23 21:00,295.22,295.22
2021/4/23 22:00,254.04,254.04
2021/4/23 23:00,184.44,184.44
2021/4/24 0:00,165.6,165.6
2021/4/24 1:00,141.6,141.6
2021/4/24 2:00,117.6,117.6
2021/4/24 3:00,125.6,125.6
2021/4/24 4:00,125.6,125.6
2021/4/24 5:00,133.6,133.6
2021/4/24 6:00,182.4,182.4
2021/4/24 7:00,264,264
2021/4/24 8:00,304.8,304.8
2021/4/24 9:00,312.8,312.8
2021/4/24 10:00,280.8,280.8
2021/4/24 11:00,248.8,248.8
2021/4/24 12:00,272.8,272.8
2021/4/24 13:00,272.8,272.8
2021/4/24 14:00,248.8,248.8
2021/4/24 15:00,248,248
2021/4/24 16:00,256,256
2021/4/24 17:00,264.8,264.8
2021/4/24 18:00,297.6,297.6
2021/4/24 19:00,433.6,433.6
2021/4/24 20:00,439.2,439.2
2021/4/24 21:00,407.2,407.2
2021/4/24 22:00,350.4,350.4
2021/4/24 23:00,254.4,254.4
2021/4/25 0:00,140.76,140.76
2021/4/25 1:00,120.36,120.36
2021/4/25 2:00,99.96,99.96
2021/4/25 3:00,106.76,106.76
2021/4/25 4:00,106.76,106.76
2021/4/25 5:00,113.56,113.56
2021/4/25 6:00,155.04,155.04
2021/4/25 7:00,224.4,224.4
2021/4/25 8:00,259.08,259.08
2021/4/25 9:00,265.88,265.88
2021/4/25 10:00,238.68,238.68
2021/4/25 11:00,211.48,211.48
2021/4/25 12:00,231.88,231.88
2021/4/25 13:00,231.88,231.88
2021/4/25 14:00,211.48,211.48
2021/4/25 15:00,210.8,210.8
2021/4/25 16:00,217.6,217.6
2021/4/25 17:00,225.08,225.08
2021/4/25 18:00,252.96,252.96
2021/4/25 19:00,368.56,368.56
2021/4/25 20:00,373.32,373.32
2021/4/25 21:00,346.12,346.12
2021/4/25 22:00,297.84,297.84
2021/4/25 23:00,216.24,216.24
2021/4/26 0:00,136.62,136.62
2021/4/26 1:00,116.82,116.82
2021/4/26 2:00,97.02,97.02
2021/4/26 3:00,103.62,103.62
2021/4/26 4:00,103.62,103.62
2021/4/26 5:00,110.22,110.22
2021/4/26 6:00,150.48,150.48
2021/4/26 7:00,217.8,217.8
2021/4/26 8:00,251.46,251.46
2021/4/26 9:00,258.06,258.06
2021/4/26 10:00,231.66,231.66
2021/4/26 11:00,205.26,205.26
2021/4/26 12:00,225.06,225.06
2021/4/26 13:00,225.06,225.06
2021/4/26 14:00,205.26,205.26
2021/4/26 15:00,204.6,204.6
2021/4/26 16:00,211.2,211.2
2021/4/26 17:00,218.46,218.46
2021/4/26 18:00,245.52,245.52
2021/4/26 19:00,357.72,357.72
2021/4/26 20:00,362.34,362.34
2021/4/26 21:00,335.94,335.94
2021/4/26 22:00,289.08,289.08
2021/4/26 23:00,209.88,209.88
2021/4/27 0:00,130.41,130.41
2021/4/27 1:00,111.51,111.51
2021/4/27 2:00,92.61,92.61
2021/4/27 3:00,98.91,98.91
2021/4/27 4:00,98.91,98.91
2021/4/27 5:00,105.21,105.21
2021/4/27 6:00,143.64,143.64
2021/4/27 7:00,207.9,207.9
2021/4/27 8:00,240.03,240.03
2021/4/27 9:00,246.33,246.33
2021/4/27 10:00,221.13,221.13
2021/4/27 11:00,195.93,195.93
2021/4/27 12:00,214.83,214.83
2021/4/27 13:00,214.83,214.83
2021/4/27 14:00,195.93,195.93
2021/4/27 15:00,195.3,195.3
2021/4/27 16:00,201.6,201.6
2021/4/27 17:00,208.53,208.53
2021/4/27 18:00,234.36,234.36
2021/4/27 19:00,341.46,341.46
2021/4/27 20:00,345.87,345.87
2021/4/27 21:00,320.67,320.67
2021/4/27 22:00,275.94,275.94
2021/4/27 23:00,200.34,200.34
2021/4/28 0:00,120.06,120.06
2021/4/28 1:00,102.66,102.66
2021/4/28 2:00,85.26,85.26
2021/4/28 3:00,91.06,91.06
2021/4/28 4:00,91.06,91.06
2021/4/28 5:00,96.86,96.86
2021/4/28 6:00,132.24,132.24
2021/4/28 7:00,191.4,191.4
2021/4/28 8:00,220.98,220.98
2021/4/28 9:00,226.78,226.78
2021/4/28 10:00,203.58,203.58
2021/4/28 11:00,180.38,180.38
2021/4/28 12:00,197.78,197.78
2021/4/28 13:00,197.78,197.78
2021/4/28 14:00,180.38,180.38
2021/4/28 15:00,179.8,179.8
2021/4/28 16:00,185.6,185.6
2021/4/28 17:00,191.98,191.98
2021/4/28 18:00,215.76,215.76
2021/4/28 19:00,314.36,314.36
2021/4/28 20:00,318.42,318.42
2021/4/28 21:00,295.22,295.22
2021/4/28 22:00,254.04,254.04
2021/4/28 23:00,184.44,184.44
2021/4/29 0:00,165.6,165.6
2021/4/29 1:00,141.6,141.6
2021/4/29 2:00,117.6,117.6
2021/4/29 3:00,125.6,125.6
2021/4/29 4:00,125.6,125.6
2021/4/29 5:00,133.6,133.6
2021/4/29 6:00,182.4,182.4
2021/4/29 7:00,264,264
2021/4/29 8:00,304.8,304.8
2021/4/29 9:00,312.8,312.8
2021/4/29 10:00,280.8,280.8
2021/4/29 11:00,248.8,248.8
2021/4/29 12:00,272.8,272.8
2021/4/29 13:00,272.8,272.8
2021/4/29 14:00,248.8,248.8
2021/4/29 15:00,248,248
2021/4/29 16:00,256,256
2021/4/29 17:00,264.8,264.8
2021/4/29 18:00,297.6,297.6
2021/4/29 19:00,433.6,433.6
2021/4/29 20:00,439.2,439.2
2021/4/29 21:00,407.2,407.2
2021/4/29 22:00,350.4,350.4
2021/4/29 23:00,254.4,254.4
2021/4/30 0:00,159.39,159.39
2021/4/30 1:00,136.29,136.29
2021/4/30 2:00,113.19,113.19
2021/4/30 3:00,120.89,120.89
2021/4/30 4:00,120.89,120.89
2021/4/30 5:00,128.59,128.59
2021/4/30 6:00,175.56,175.56
2021/4/30 7:00,254.1,254.1
2021/4/30 8:00,293.37,293.37
2021/4/30 9:00,301.07,301.07
2021/4/30 10:00,270.27,270.27
2021/4/30 11:00,239.47,239.47
2021/4/30 12:00,262.57,262.57
2021/4/30 13:00,262.57,262.57
2021/4/30 14:00,239.47,239.47
2021/4/30 15:00,238.7,238.7
2021/4/30 16:00,246.4,246.4
2021/4/30 17:00,254.87,254.87
2021/4/30 18:00,286.44,286.44
2021/4/30 19:00,417.34,417.34
2021/4/30 20:00,422.73,422.73
2021/4/30 21:00,391.93,391.93
2021/4/30 22:00,337.26,337.26
2021/4/30 23:00,244.86,244.86
2021/5/1 0:00,167.67,167.67
2021/5/1 1:00,143.37,143.37
2021/5/1 2:00,119.07,119.07
2021/5/1 3:00,127.17,127.17
2021/5/1 4:00,127.17,127.17
2021/5/1 5:00,135.27,135.27
2021/5/1 6:00,184.68,184.68
2021/5/1 7:00,267.3,267.3
2021/5/1 8:00,308.61,308.61
2021/5/1 9:00,316.71,316.71
2021/5/1 10:00,284.31,284.31
2021/5/1 11:00,251.91,251.91
2021/5/1 12:00,276.21,276.21
2021/5/1 13:00,276.21,276.21
2021/5/1 14:00,251.91,251.91
2021/5/1 15:00,251.1,251.1
2021/5/1 16:00,259.2,259.2
2021/5/1 17:00,268.11,268.11
2021/5/1 18:00,301.32,301.32
2021/5/1 19:00,439.02,439.02
2021/5/1 20:00,444.69,444.69
2021/5/1 21:00,412.29,412.29
2021/5/1 22:00,354.78,354.78
2021/5/1 23:00,257.58,257.58
2021/5/2 0:00,186.3,186.3
2021/5/2 1:00,159.3,159.3
2021/5/2 2:00,132.3,132.3
2021/5/2 3:00,141.3,141.3
2021/5/2 4:00,141.3,141.3
2021/5/2 5:00,150.3,150.3
2021/5/2 6:00,205.2,205.2
2021/5/2 7:00,297,297
2021/5/2 8:00,342.9,342.9
2021/5/2 9:00,351.9,351.9
2021/5/2 10:00,315.9,315.9
2021/5/2 11:00,279.9,279.9
2021/5/2 12:00,306.9,306.9
2021/5/2 13:00,306.9,306.9
2021/5/2 14:00,279.9,279.9
2021/5/2 15:00,279,279
2021/5/2 16:00,288,288
2021/5/2 17:00,297.9,297.9
2021/5/2 18:00,334.8,334.8
2021/5/2 19:00,487.8,487.8
2021/5/2 20:00,494.1,494.1
2021/5/2 21:00,458.1,458.1
2021/5/2 22:00,394.2,394.2
2021/5/2 23:00,286.2,286.2
2021/5/3 0:00,178.02,178.02
2021/5/3 1:00,152.22,152.22
2021/5/3 2:00,126.42,126.42
2021/5/3 3:00,135.02,135.02
2021/5/3 4:00,135.02,135.02
2021/5/3 5:00,143.62,143.62
2021/5/3 6:00,196.08,196.08
2021/5/3 7:00,283.8,283.8
2021/5/3 8:00,327.66,327.66
2021/5/3 9:00,336.26,336.26
2021/5/3 10:00,301.86,301.86
2021/5/3 11:00,267.46,267.46
2021/5/3 12:00,293.26,293.26
2021/5/3 13:00,293.26,293.26
2021/5/3 14:00,267.46,267.46
2021/5/3 15:00,266.6,266.6
2021/5/3 16:00,275.2,275.2
2021/5/3 17:00,284.66,284.66
2021/5/3 18:00,319.92,319.92
2021/5/3 19:00,466.12,466.12
2021/5/3 20:00,472.14,472.14
2021/5/3 21:00,437.74,437.74
2021/5/3 22:00,376.68,376.68
2021/5/3 23:00,273.48,273.48
2021/5/4 0:00,178.02,178.02
2021/5/4 1:00,152.22,152.22
2021/5/4 2:00,126.42,126.42
2021/5/4 3:00,135.02,135.02
2021/5/4 4:00,135.02,135.02
2021/5/4 5:00,143.62,143.62
2021/5/4 6:00,196.08,196.08
2021/5/4 7:00,283.8,283.8
2021/5/4 8:00,327.66,327.66
2021/5/4 9:00,336.26,336.26
2021/5/4 10:00,301.86,301.86
2021/5/4 11:00,267.46,267.46
2021/5/4 12:00,293.26,293.26
2021/5/4 13:00,293.26,293.26
2021/5/4 14:00,267.46,267.46
2021/5/4 15:00,266.6,266.6
2021/5/4 16:00,275.2,275.2
2021/5/4 17:00,284.66,284.66
2021/5/4 18:00,319.92,319.92
2021/5/4 19:00,466.12,466.12
2021/5/4 20:00,472.14,472.14
2021/5/4 21:00,437.74,437.74
2021/5/4 22:00,376.68,376.68
2021/5/4 23:00,273.48,273.48
2021/5/5 0:00,173.88,173.88
2021/5/5 1:00,148.68,148.68
2021/5/5 2:00,123.48,123.48
2021/5/5 3:00,131.88,131.88
2021/5/5 4:00,131.88,131.88
2021/5/5 5:00,140.28,140.28
2021/5/5 6:00,191.52,191.52
2021/5/5 7:00,277.2,277.2
2021/5/5 8:00,320.04,320.04
2021/5/5 9:00,328.44,328.44
2021/5/5 10:00,294.84,294.84
2021/5/5 11:00,261.24,261.24
2021/5/5 12:00,286.44,286.44
2021/5/5 13:00,286.44,286.44
2021/5/5 14:00,261.24,261.24
2021/5/5 15:00,260.4,260.4
2021/5/5 16:00,268.8,268.8
2021/5/5 17:00,278.04,278.04
2021/5/5 18:00,312.48,312.48
2021/5/5 19:00,455.28,455.28
2021/5/5 20:00,461.16,461.16
2021/5/5 21:00,427.56,427.56
2021/5/5 22:00,367.92,367.92
2021/5/5 23:00,267.12,267.12
2021/5/6 0:00,159.39,159.39
2021/5/6 1:00,136.29,136.29
2021/5/6 2:00,113.19,113.19
2021/5/6 3:00,120.89,120.89
2021/5/6 4:00,120.89,120.89
2021/5/6 5:00,128.59,128.59
2021/5/6 6:00,175.56,175.56
2021/5/6 7:00,254.1,254.1
2021/5/6 8:00,293.37,293.37
2021/5/6 9:00,301.07,301.07
2021/5/6 10:00,270.27,270.27
2021/5/6 11:00,239.47,239.47
2021/5/6 12:00,262.57,262.57
2021/5/6 13:00,262.57,262.57
2021/5/6 14:00,239.47,239.47
2021/5/6 15:00,238.7,238.7
2021/5/6 16:00,246.4,246.4
2021/5/6 17:00,254.87,254.87
2021/5/6 18:00,286.44,286.44
2021/5/6 19:00,417.34,417.34
2021/5/6 20:00,422.73,422.73
2021/5/6 21:00,391.93,391.93
2021/5/6 22:00,337.26,337.26
2021/5/6 23:00,244.86,244.86
2021/5/7 0:00,167.67,167.67
2021/5/7 1:00,143.37,143.37
2021/5/7 2:00,119.07,119.07
2021/5/7 3:00,127.17,127.17
2021/5/7 4:00,127.17,127.17
